WR, DR, LR
0.36666666666666664,0.03333333333333333,0.6
0.37362637362637363,0.03296703296703297,0.5934065934065934
0.3804347826086957,0.03260869565217391,0.5869565217391305
0.3763440860215054,0.03225806451612903,0.5913978494623656
0.3723404255319149,0.031914893617021274,0.5957446808510638
0.37894736842105264,0.031578947368421054,0.5894736842105263
0.375,0.03125,0.59375
0.3711340206185567,0.030927835051546393,0.5979381443298969
0.3673469387755102,0.030612244897959183,0.6020408163265306
0.36363636363636365,0.030303030303030304,0.6060606060606061
0.36,0.03,0.61
0.36633663366336633,0.0297029702970297,0.6039603960396039
0.37254901960784315,0.029411764705882353,0.5980392156862745
0.36893203883495146,0.02912621359223301,0.6019417475728155
0.36538461538461536,0.028846153846153848,0.6057692307692307
0.3619047619047619,0.02857142857142857,0.6095238095238096
0.36792452830188677,0.02830188679245283,0.6037735849056604
0.3644859813084112,0.028037383177570093,0.6074766355140186
0.3611111111111111,0.027777777777777776,0.6111111111111112
0.3577981651376147,0.027522935779816515,0.6146788990825688
0.35454545454545455,0.02727272727272727,0.6181818181818182
0.35135135135135137,0.02702702702702703,0.6216216216216216
0.35714285714285715,0.026785714285714284,0.6160714285714286
0.35398230088495575,0.02654867256637168,0.6194690265486725
0.35964912280701755,0.02631578947368421,0.6140350877192983
0.3652173913043478,0.02608695652173913,0.6086956521739131
0.3620689655172414,0.02586206896551724,0.6120689655172413
0.358974358974359,0.03418803418803419,0.6068376068376068
0.3559322033898305,0.03389830508474576,0.6101694915254238
0.35294117647058826,0.03361344537815126,0.6134453781512605
0.35833333333333334,0.03333333333333333,0.6083333333333333
0.35537190082644626,0.03305785123966942,0.6115702479338843
0.36065573770491804,0.03278688524590164,0.6065573770491803
0.35772357723577236,0.032520325203252036,0.6097560975609756
0.3548387096774194,0.03225806451612903,0.6129032258064516
0.36,0.032,0.608
0.35714285714285715,0.031746031746031744,0.6111111111111112
0.36220472440944884,0.031496062992125984,0.6062992125984252
0.3671875,0.03125,0.6015625
0.37209302325581395,0.031007751937984496,0.5968992248062015
0.3769230769230769,0.03076923076923077,0.5923076923076923
0.37404580152671757,0.030534351145038167,0.5954198473282443
0.3712121212121212,0.030303030303030304,0.5984848484848485
0.3684210526315789,0.03007518796992481,0.6015037593984962
0.3656716417910448,0.029850746268656716,0.6044776119402985
0.37037037037037035,0.02962962962962963,0.6
0.36764705882352944,0.029411764705882353,0.6029411764705882
0.36496350364963503,0.029197080291970802,0.6058394160583942
0.3695652173913043,0.028985507246376812,0.6014492753623188
0.37410071942446044,0.02877697841726619,0.5971223021582733
0.37142857142857144,0.02857142857142857,0.6
0.36879432624113473,0.028368794326241134,0.6028368794326241
0.36619718309859156,0.028169014084507043,0.6056338028169014
0.36363636363636365,0.027972027972027972,0.6083916083916084
0.3611111111111111,0.027777777777777776,0.6111111111111112
0.3586206896551724,0.027586206896551724,0.6137931034482759
0.3561643835616438,0.0273972602739726,0.6164383561643836
0.36054421768707484,0.027210884353741496,0.6122448979591837
0.3581081081081081,0.02702702702702703,0.6148648648648649
0.35570469798657717,0.03355704697986577,0.610738255033557
0.35333333333333333,0.03333333333333333,0.6133333333333333
0.3576158940397351,0.033112582781456956,0.609271523178808
0.35526315789473684,0.03289473684210526,0.6118421052631579
0.35294117647058826,0.032679738562091505,0.6143790849673203
0.35064935064935066,0.032467532467532464,0.6168831168831169
0.34838709677419355,0.03870967741935484,0.6129032258064516
0.34615384615384615,0.038461538461538464,0.6153846153846154
0.3503184713375796,0.03821656050955414,0.6114649681528662
0.34810126582278483,0.0379746835443038,0.6139240506329114
0.3522012578616352,0.03773584905660377,0.610062893081761
0.35625,0.0375,0.60625
0.35403726708074534,0.037267080745341616,0.6086956521739131
0.35185185185185186,0.037037037037037035,0.6111111111111112
0.3496932515337423,0.03680981595092025,0.6134969325153374
0.3475609756097561,0.036585365853658534,0.6158536585365854
0.34545454545454546,0.03636363636363636,0.6181818181818182
0.3433734939759036,0.03614457831325301,0.6204819277108434
0.3473053892215569,0.03592814371257485,0.6167664670658682
0.35119047619047616,0.03571428571428571,0.6130952380952381
0.35502958579881655,0.03550295857988166,0.6094674556213018
0.35294117647058826,0.03529411764705882,0.611764705882353
0.3567251461988304,0.03508771929824561,0.6081871345029239
0.36046511627906974,0.03488372093023256,0.6046511627906976
0.3583815028901734,0.03468208092485549,0.6069364161849711
0.3563218390804598,0.034482758620689655,0.6091954022988506
0.35428571428571426,0.03428571428571429,0.6114285714285714
0.35795454545454547,0.03409090909090909,0.6079545454545454
0.3615819209039548,0.03389830508474576,0.6045197740112994
0.3595505617977528,0.033707865168539325,0.6067415730337079
0.3575418994413408,0.0335195530726257,0.6089385474860335
0.3611111111111111,0.03333333333333333,0.6055555555555555
0.36464088397790057,0.03314917127071823,0.6022099447513812
0.3626373626373626,0.038461538461538464,0.5989010989010989
0.36065573770491804,0.03825136612021858,0.6010928961748634
0.3641304347826087,0.03804347826086957,0.5978260869565217
0.3621621621621622,0.03783783783783784,0.6
0.3602150537634409,0.03763440860215054,0.6021505376344086
0.36363636363636365,0.0374331550802139,0.5989304812834224
0.3670212765957447,0.03723404255319149,0.5957446808510638
0.36507936507936506,0.037037037037037035,0.5978835978835979
0.3631578947368421,0.03684210526315789,0.6
0.3612565445026178,0.03664921465968586,0.6020942408376964
0.3645833333333333,0.036458333333333336,0.5989583333333334
0.36787564766839376,0.03626943005181347,0.5958549222797928
0.3711340206185567,0.03608247422680412,0.5927835051546392
0.36923076923076925,0.035897435897435895,0.5948717948717949
0.3673469387755102,0.03571428571428571,0.5969387755102041
0.36548223350253806,0.03553299492385787,0.5989847715736041
0.36363636363636365,0.03535353535353535,0.601010101010101
0.36180904522613067,0.035175879396984924,0.6030150753768844
0.36,0.035,0.605
0.3582089552238806,0.03482587064676617,0.6069651741293532
0.3613861386138614,0.034653465346534656,0.6039603960396039
0.3645320197044335,0.034482758620689655,0.6009852216748769
0.3627450980392157,0.03431372549019608,0.6029411764705882
0.36585365853658536,0.03414634146341464,0.6
0.3640776699029126,0.03398058252427184,0.6019417475728155
0.36231884057971014,0.033816425120772944,0.6038647342995169
0.36538461538461536,0.03365384615384615,0.6009615384615384
0.3684210526315789,0.03349282296650718,0.5980861244019139
0.37142857142857144,0.03333333333333333,0.5952380952380952
0.3744075829383886,0.03317535545023697,0.5924170616113744
0.37735849056603776,0.0330188679245283,0.589622641509434
0.3755868544600939,0.03286384976525822,0.5915492957746479
0.37850467289719625,0.03271028037383177,0.5887850467289719
0.3813953488372093,0.03255813953488372,0.586046511627907
0.37962962962962965,0.032407407407407406,0.5879629629629629
0.3778801843317972,0.03225806451612903,0.5898617511520737
0.3761467889908257,0.03211009174311927,0.591743119266055
0.3789954337899543,0.0319634703196347,0.589041095890411
0.38181818181818183,0.031818181818181815,0.5863636363636363
0.38009049773755654,0.03167420814479638,0.5882352941176471
0.3783783783783784,0.03153153153153153,0.5900900900900901
0.37668161434977576,0.03139013452914798,0.5919282511210763
0.375,0.03125,0.59375
0.37333333333333335,0.035555555555555556,0.5911111111111111
0.37610619469026546,0.035398230088495575,0.588495575221239
0.3744493392070485,0.03524229074889868,0.5903083700440529
0.37280701754385964,0.03508771929824561,0.5921052631578947
0.37117903930131,0.034934497816593885,0.5938864628820961
0.3739130434782609,0.034782608695652174,0.591304347826087
0.3722943722943723,0.03463203463203463,0.5930735930735931
0.375,0.034482758620689655,0.5905172413793104
0.37339055793991416,0.034334763948497854,0.592274678111588
0.3717948717948718,0.03418803418803419,0.594017094017094
0.3702127659574468,0.03404255319148936,0.5957446808510638
0.3728813559322034,0.03389830508474576,0.5932203389830508
0.37130801687763715,0.03375527426160337,0.5949367088607594
0.3739495798319328,0.03361344537815126,0.592436974789916
0.3723849372384937,0.03347280334728033,0.5941422594142259
0.37083333333333335,0.03333333333333333,0.5958333333333333
0.37344398340248963,0.03319502074688797,0.5933609958506224
0.371900826446281,0.03305785123966942,0.5950413223140496
0.37037037037037035,0.03292181069958848,0.5967078189300411
0.3729508196721312,0.03278688524590164,0.5942622950819673
0.37142857142857144,0.0326530612244898,0.5959183673469388
0.3699186991869919,0.032520325203252036,0.5975609756097561
0.3684210526315789,0.032388663967611336,0.5991902834008097
0.36693548387096775,0.03225806451612903,0.6008064516129032
0.3654618473895582,0.0321285140562249,0.6024096385542169
0.368,0.032,0.6
0.3665338645418327,0.03187250996015936,0.601593625498008
0.36507936507936506,0.031746031746031744,0.6031746031746031
0.3675889328063241,0.03162055335968379,0.6007905138339921
0.3661417322834646,0.031496062992125984,0.6023622047244095
0.3686274509803922,0.03137254901960784,0.6
0.37109375,0.03125,0.59765625
0.36964980544747084,0.0311284046692607,0.5992217898832685
0.3682170542635659,0.031007751937984496,0.6007751937984496
0.37065637065637064,0.03088803088803089,0.5984555984555985
0.36923076923076925,0.03076923076923077,0.6
0.367816091954023,0.03065134099616858,0.6015325670498084
0.366412213740458,0.030534351145038167,0.6030534351145038
0.3650190114068441,0.030418250950570342,0.6045627376425855
0.36742424242424243,0.030303030303030304,0.6022727272727273
0.3660377358490566,0.03018867924528302,0.6037735849056604
0.36466165413533835,0.03007518796992481,0.6052631578947368
0.36329588014981273,0.0299625468164794,0.6067415730337079
0.3656716417910448,0.029850746268656716,0.6044776119402985
0.3643122676579926,0.02973977695167286,0.6059479553903345
0.36666666666666664,0.02962962962962963,0.6037037037037037
0.36900369003690037,0.02952029520295203,0.6014760147601476
0.36764705882352944,0.03308823529411765,0.5992647058823529
0.3663003663003663,0.03296703296703297,0.6007326007326007
0.36496350364963503,0.032846715328467155,0.6021897810218978
0.36363636363636365,0.03272727272727273,0.6036363636363636
0.36594202898550726,0.03260869565217391,0.6014492753623188
0.36462093862815886,0.032490974729241874,0.6028880866425993
0.36330935251798563,0.03237410071942446,0.60431654676259
0.3655913978494624,0.03225806451612903,0.6021505376344086
0.3678571428571429,0.03214285714285714,0.6
0.3701067615658363,0.03202846975088968,0.597864768683274
0.36879432624113473,0.031914893617021274,0.599290780141844
0.3674911660777385,0.03180212014134275,0.6007067137809188
0.36971830985915494,0.03169014084507042,0.5985915492957746
0.3684210526315789,0.03508771929824561,0.5964912280701754
0.3706293706293706,0.03496503496503497,0.5944055944055944
0.37282229965156793,0.03484320557491289,0.5923344947735192
0.3715277777777778,0.034722222222222224,0.59375
0.370242214532872,0.03460207612456748,0.5951557093425606
0.3689655172413793,0.034482758620689655,0.596551724137931
0.3711340206185567,0.03436426116838488,0.5945017182130584
0.3732876712328767,0.03424657534246575,0.5924657534246576
0.37542662116040953,0.034129692832764506,0.590443686006826
0.37755102040816324,0.034013605442176874,0.5884353741496599
0.376271186440678,0.03389830508474576,0.5898305084745763
0.3783783783783784,0.033783783783783786,0.5878378378378378
0.38047138047138046,0.03367003367003367,0.5858585858585859
0.37919463087248323,0.03691275167785235,0.5838926174496645
0.3779264214046823,0.03678929765886288,0.5852842809364549
0.38,0.03666666666666667,0.5833333333333334
0.38205980066445183,0.036544850498338874,0.5813953488372093
0.38079470198675497,0.03642384105960265,0.5827814569536424
0.3795379537953795,0.036303630363036306,0.5841584158415841
0.3782894736842105,0.03618421052631579,0.5855263157894737
0.3770491803278688,0.036065573770491806,0.5868852459016394
0.3790849673202614,0.03594771241830065,0.5849673202614379
0.3778501628664495,0.035830618892508145,0.5863192182410424
0.37662337662337664,0.03571428571428571,0.5876623376623377
0.37540453074433655,0.03559870550161812,0.5889967637540453
0.3741935483870968,0.035483870967741936,0.5903225806451613
0.3762057877813505,0.03536977491961415,0.5884244372990354
0.375,0.035256410256410256,0.5897435897435898
0.3738019169329074,0.03514376996805112,0.5910543130990416
0.37579617834394907,0.03503184713375796,0.589171974522293
0.3746031746031746,0.03492063492063492,0.5904761904761905
0.37341772151898733,0.03481012658227848,0.5917721518987342
0.3753943217665615,0.03470031545741325,0.5899053627760252
0.37735849056603776,0.03459119496855346,0.5880503144654088
0.3761755485893417,0.034482758620689655,0.5893416927899686
0.375,0.0375,0.5875
0.37383177570093457,0.037383177570093455,0.5887850467289719
0.37267080745341613,0.037267080745341616,0.5900621118012422
0.3746130030959752,0.03715170278637771,0.5882352941176471
0.3734567901234568,0.037037037037037035,0.5895061728395061
0.37538461538461537,0.036923076923076927,0.5876923076923077
0.37423312883435583,0.03680981595092025,0.588957055214724
0.3730886850152905,0.03669724770642202,0.5902140672782875
0.3719512195121951,0.036585365853658534,0.5914634146341463
0.3708206686930091,0.0364741641337386,0.5927051671732523
0.37272727272727274,0.03636363636363636,0.5909090909090909
0.37462235649546827,0.03625377643504532,0.5891238670694864
0.37349397590361444,0.03614457831325301,0.5903614457831325
0.37237237237237236,0.036036036036036036,0.5915915915915916
0.3712574850299401,0.03592814371257485,0.592814371257485
0.3701492537313433,0.03582089552238806,0.5940298507462687
0.36904761904761907,0.03571428571428571,0.5952380952380952
0.36795252225519287,0.03560830860534125,0.5964391691394659
0.3668639053254438,0.03550295857988166,0.5976331360946746
0.3687315634218289,0.035398230088495575,0.5958702064896755
0.36764705882352944,0.03529411764705882,0.5970588235294118
0.36656891495601174,0.03519061583577713,0.5982404692082112
0.3654970760233918,0.03508771929824561,0.5994152046783626
0.36443148688046645,0.03498542274052478,0.6005830903790087
0.3633720930232558,0.03488372093023256,0.6017441860465116
0.3652173913043478,0.034782608695652174,0.6
0.36416184971098264,0.03468208092485549,0.6011560693641619
0.3631123919308357,0.0345821325648415,0.6023054755043228
0.3649425287356322,0.034482758620689655,0.6005747126436781
0.3638968481375358,0.034383954154727794,0.6017191977077364
0.3657142857142857,0.03428571428571429,0.6
0.3646723646723647,0.03418803418803419,0.6011396011396012
0.36363636363636365,0.03409090909090909,0.6022727272727273
0.3626062322946176,0.0339943342776204,0.603399433427762
0.3644067796610169,0.03389830508474576,0.6016949152542372
0.36338028169014086,0.03380281690140845,0.6028169014084507
0.3651685393258427,0.033707865168539325,0.601123595505618
0.36694677871148457,0.03361344537815126,0.5994397759103641
0.3687150837988827,0.0335195530726257,0.5977653631284916
0.36768802228412256,0.033426183844011144,0.5988857938718662
0.36666666666666664,0.03333333333333333,0.6
0.3656509695290859,0.0332409972299169,0.6011080332409973
0.36464088397790057,0.03314917127071823,0.6022099447513812
0.36363636363636365,0.03581267217630854,0.6005509641873278
0.3626373626373626,0.03571428571428571,0.6016483516483516
0.36164383561643837,0.03561643835616438,0.6027397260273972
0.3633879781420765,0.03551912568306011,0.6010928961748634
0.36239782016348776,0.035422343324250684,0.6021798365122616
0.36141304347826086,0.035326086956521736,0.6032608695652174
0.36314363143631434,0.03523035230352303,0.6016260162601627
0.3621621621621622,0.03513513513513514,0.6027027027027027
0.3638814016172507,0.03504043126684636,0.601078167115903
0.3629032258064516,0.03494623655913978,0.6021505376344086
0.3646112600536193,0.03485254691689008,0.6005361930294906
0.36363636363636365,0.034759358288770054,0.6016042780748663
0.36533333333333334,0.034666666666666665,0.6
0.36436170212765956,0.034574468085106384,0.601063829787234
0.363395225464191,0.034482758620689655,0.6021220159151194
0.36243386243386244,0.03439153439153439,0.6031746031746031
0.36147757255936674,0.03430079155672823,0.604221635883905
0.3605263157894737,0.03684210526315789,0.6026315789473684
0.35958005249343833,0.03674540682414698,0.6036745406824147
0.3612565445026178,0.03664921465968586,0.6020942408376964
0.360313315926893,0.03655352480417755,0.6031331592689295
0.3619791666666667,0.036458333333333336,0.6015625
0.36103896103896105,0.03896103896103896,0.6
0.3626943005181347,0.038860103626943004,0.5984455958549223
0.36175710594315247,0.041343669250646,0.5968992248062015
0.36082474226804123,0.041237113402061855,0.5979381443298969
0.36246786632390743,0.04113110539845758,0.596401028277635
0.36153846153846153,0.041025641025641026,0.5974358974358974
0.3631713554987212,0.04092071611253197,0.5959079283887468
0.3622448979591837,0.04081632653061224,0.5969387755102041
0.3638676844783715,0.04071246819338423,0.5954198473282443
0.3629441624365482,0.04060913705583756,0.5964467005076142
0.3620253164556962,0.04050632911392405,0.5974683544303797
0.36363636363636365,0.04040404040404041,0.5959595959595959
0.36523929471032746,0.04030226700251889,0.5944584382871536
0.36683417085427134,0.04020100502512563,0.592964824120603
0.3684210526315789,0.040100250626566414,0.5914786967418546
0.37,0.04,0.59
0.371571072319202,0.0399002493765586,0.5885286783042394
0.373134328358209,0.03980099502487562,0.5870646766169154
0.37220843672456577,0.03970223325062035,0.5880893300248139
0.3712871287128713,0.04207920792079208,0.5866336633663366
0.3728395061728395,0.04197530864197531,0.5851851851851851
0.37192118226600984,0.04433497536945813,0.583743842364532
0.371007371007371,0.044226044226044224,0.5847665847665847
0.3700980392156863,0.04411764705882353,0.5857843137254902
0.37163814180929094,0.044009779951100246,0.5843520782396088
0.37317073170731707,0.04390243902439024,0.5829268292682926
0.3746958637469586,0.043795620437956206,0.5815085158150851
0.3737864077669903,0.043689320388349516,0.5825242718446602
0.3728813559322034,0.043583535108958835,0.5835351089588378
0.3743961352657005,0.043478260869565216,0.5821256038647343
0.37349397590361444,0.04578313253012048,0.5807228915662651
0.375,0.04567307692307692,0.5793269230769231
0.3764988009592326,0.045563549160671464,0.5779376498800959
0.37799043062200954,0.045454545454545456,0.5765550239234449
0.37708830548926014,0.045346062052505964,0.5775656324582339
0.3761904761904762,0.04523809523809524,0.5785714285714286
0.3752969121140142,0.04513064133016627,0.5795724465558195
0.3767772511848341,0.045023696682464455,0.5781990521327014
0.37825059101654845,0.04491725768321513,0.5768321513002365
0.37735849056603776,0.04481132075471698,0.5778301886792453
0.3764705882352941,0.04470588235294118,0.5788235294117647
0.3755868544600939,0.04460093896713615,0.57981220657277
0.3770491803278688,0.04449648711943794,0.5784543325526932
0.37616822429906543,0.04439252336448598,0.5794392523364486
0.3776223776223776,0.04428904428904429,0.578088578088578
0.3767441860465116,0.044186046511627906,0.5790697674418605
0.37819025522041766,0.04408352668213457,0.5777262180974478
0.37962962962962965,0.04398148148148148,0.5763888888888888
0.3787528868360277,0.04387990762124711,0.5773672055427251
0.38018433179723504,0.04377880184331797,0.576036866359447
0.3793103448275862,0.04367816091954023,0.5770114942528736
0.37844036697247707,0.04357798165137615,0.5779816513761468
0.37757437070938216,0.043478260869565216,0.5789473684210527
0.3767123287671233,0.04337899543378995,0.5799086757990868
0.37585421412300685,0.04328018223234624,0.5808656036446469
0.37727272727272726,0.04318181818181818,0.5795454545454546
0.3786848072562358,0.04308390022675737,0.5782312925170068
0.38009049773755654,0.042986425339366516,0.5769230769230769
0.38148984198645597,0.04288939051918736,0.5756207674943566
0.38063063063063063,0.04279279279279279,0.5765765765765766
0.3797752808988764,0.04269662921348315,0.5775280898876405
0.3811659192825112,0.042600896860986545,0.5762331838565022
0.38031319910514544,0.042505592841163314,0.5771812080536913
0.38169642857142855,0.04241071428571429,0.5758928571428571
0.38084632516703787,0.042316258351893093,0.576837416481069
0.38222222222222224,0.042222222222222223,0.5755555555555556
0.38137472283813745,0.04212860310421286,0.5764966740576497
0.3805309734513274,0.04424778761061947,0.5752212389380531
0.37969094922737306,0.04415011037527594,0.5761589403973509
0.381057268722467,0.04405286343612335,0.5748898678414097
0.3802197802197802,0.04395604395604396,0.5758241758241758
0.3793859649122807,0.043859649122807015,0.5767543859649122
0.3785557986870897,0.0437636761487965,0.5776805251641138
0.3777292576419214,0.043668122270742356,0.5786026200873362
0.3790849673202614,0.04357298474945534,0.5773420479302832
0.3782608695652174,0.043478260869565216,0.5782608695652174
0.3774403470715835,0.04338394793926247,0.579175704989154
0.3787878787878788,0.04329004329004329,0.577922077922078
0.3779697624190065,0.04319654427645788,0.5788336933045356
0.3771551724137931,0.04310344827586207,0.5797413793103449
0.3763440860215054,0.043010752688172046,0.5806451612903226
0.37553648068669526,0.04291845493562232,0.5815450643776824
0.3747323340471092,0.042826552462526764,0.582441113490364
0.37393162393162394,0.042735042735042736,0.5833333333333334
0.3752665245202559,0.042643923240938165,0.582089552238806
0.37446808510638296,0.0425531914893617,0.5829787234042553
0.37367303609341823,0.04246284501061571,0.583864118895966
0.375,0.0423728813559322,0.5826271186440678
0.3763213530655391,0.042283298097251586,0.5813953488372093
0.3755274261603376,0.04219409282700422,0.5822784810126582
0.37473684210526315,0.042105263157894736,0.5831578947368421
0.3739495798319328,0.04201680672268908,0.5840336134453782
0.3731656184486373,0.041928721174004195,0.5849056603773585
0.3723849372384937,0.04184100418410042,0.5857740585774058
0.3736951983298539,0.04175365344467641,0.5845511482254697
0.3729166666666667,0.041666666666666664,0.5854166666666667
0.37422037422037424,0.04158004158004158,0.5841995841995842
0.3755186721991701,0.04149377593360996,0.58298755186722
0.37681159420289856,0.041407867494824016,0.5817805383022774
0.378099173553719,0.04132231404958678,0.5805785123966942
0.37731958762886597,0.041237113402061855,0.5814432989690722
0.3765432098765432,0.0411522633744856,0.5823045267489712
0.37782340862423,0.04106776180698152,0.5811088295687885
0.3770491803278688,0.040983606557377046,0.5819672131147541
0.37627811860940696,0.0408997955010225,0.5828220858895705
0.37755102040816324,0.04081632653061224,0.5816326530612245
0.3788187372708758,0.04073319755600815,0.5804480651731161
0.3780487804878049,0.04065040650406504,0.5813008130081301
0.3772819472616633,0.04056795131845842,0.5821501014198783
0.3785425101214575,0.04048582995951417,0.5809716599190283
0.37777777777777777,0.04040404040404041,0.5818181818181818
0.37701612903225806,0.04032258064516129,0.5826612903225806
0.3782696177062374,0.04024144869215292,0.5814889336016097
0.37751004016064255,0.040160642570281124,0.5823293172690763
0.37675350701402804,0.04008016032064128,0.5831663326653307
0.376,0.04,0.584
0.37524950099800397,0.03992015968063872,0.5848303393213573
0.3745019920318725,0.0398406374501992,0.5856573705179283
0.37375745526838966,0.039761431411530816,0.5864811133200796
0.375,0.03968253968253968,0.5853174603174603
0.37425742574257426,0.039603960396039604,0.5861386138613861
0.37351778656126483,0.039525691699604744,0.5869565217391305
0.3747534516765286,0.03944773175542406,0.5857988165680473
0.37401574803149606,0.03937007874015748,0.5866141732283464
0.37524557956778,0.03929273084479371,0.5854616895874263
0.3764705882352941,0.0392156862745098,0.5843137254901961
0.37573385518590996,0.03913894324853229,0.5851272015655578
0.376953125,0.0390625,0.583984375
0.37816764132553604,0.03898635477582846,0.5828460038986355
0.37937743190661477,0.038910505836575876,0.5817120622568094
0.38058252427184464,0.038834951456310676,0.5805825242718446
0.3798449612403101,0.03875968992248062,0.5813953488372093
0.38104448742746616,0.03868471953578337,0.5802707930367504
0.38223938223938225,0.03861003861003861,0.5791505791505791
0.3815028901734104,0.038535645472061654,0.5799614643545279
0.38076923076923075,0.038461538461538464,0.5807692307692308
0.3800383877159309,0.04030710172744722,0.5796545105566219
0.3793103448275862,0.040229885057471264,0.5804597701149425
0.37858508604206503,0.040152963671128104,0.5812619502868069
0.37786259541984735,0.04007633587786259,0.5820610687022901
0.379047619047619,0.04,0.580952380952381
0.38022813688212925,0.039923954372623575,0.5798479087452472
0.3795066413662239,0.03984819734345351,0.5806451612903226
0.3787878787878788,0.03977272727272727,0.5814393939393939
0.3780718336483932,0.03969754253308128,0.5822306238185255
0.37735849056603776,0.03962264150943396,0.5830188679245283
0.3766478342749529,0.03954802259887006,0.583804143126177
0.37593984962406013,0.039473684210526314,0.5845864661654135
0.37523452157598497,0.039399624765478425,0.5853658536585366
0.37453183520599254,0.03932584269662921,0.5861423220973783
0.37383177570093457,0.03925233644859813,0.5869158878504673
0.373134328358209,0.03917910447761194,0.5876865671641791
0.37243947858473,0.03910614525139665,0.5884543761638734
0.37174721189591076,0.040892193308550186,0.587360594795539
0.37105751391465674,0.04081632653061224,0.588126159554731
0.37222222222222223,0.040740740740740744,0.587037037037037
0.37153419593345655,0.04066543438077634,0.5878003696857671
