-5.0,0.0
-5.0,0.0
-5.0,0.0
-4.0,0.0
-3.4,0.0
-2.6666666666666665,16.666666666666664
-2.4285714285714284,14.285714285714285
-2.75,12.5
-3.0,11.11111111111111
-3.2,10.0
-3.3636363636363638,9.090909090909092
-3.5,8.333333333333332
-3.1538461538461537,15.384615384615385
-3.2857142857142856,14.285714285714285
-3.4,13.333333333333334
-3.5,12.5
-3.588235294117647,11.76470588235294
-3.3333333333333335,16.666666666666664
-3.4210526315789473,15.789473684210526
-3.5,15.0
-3.3333333333333335,14.285714285714285
-3.409090909090909,13.636363636363635
-3.3043478260869565,13.043478260869565
-3.125,16.666666666666664
-2.96,20.0
-3.0384615384615383,19.230769230769234
-3.111111111111111,18.51851851851852
-3.1785714285714284,17.857142857142858
-3.103448275862069,17.24137931034483
-3.0,16.666666666666664
-2.870967741935484,19.35483870967742
-2.9375,18.75
-2.878787878787879,18.181818181818183
-2.823529411764706,17.647058823529413
-2.8857142857142857,17.142857142857142
-2.8333333333333335,16.666666666666664
-2.7837837837837838,16.216216216216218
-2.8421052631578947,15.789473684210526
-2.8974358974358974,15.384615384615385
-2.95,15.0
-2.902439024390244,14.634146341463413
-2.9523809523809526,14.285714285714285
-2.86046511627907,16.27906976744186
-2.772727272727273,18.181818181818183
-2.8222222222222224,17.77777777777778
-2.869565217391304,17.391304347826086
-2.8297872340425534,17.02127659574468
-2.7916666666666665,16.666666666666664
-2.7142857142857144,18.367346938775512
-2.76,18.0
-2.803921568627451,17.647058823529413
-2.730769230769231,19.230769230769234
-2.660377358490566,20.754716981132077
-2.6296296296296298,20.37037037037037
-2.5636363636363635,21.818181818181817
-2.607142857142857,21.428571428571427
-2.6491228070175437,21.052631578947366
-2.6206896551724137,20.689655172413794
-2.559322033898305,22.033898305084744
-2.5,23.333333333333332
-2.540983606557377,22.950819672131146
-2.5806451612903225,22.58064516129032
-2.5555555555555554,22.22222222222222
-2.59375,21.875
-2.6307692307692307,21.53846153846154
-2.5757575757575757,22.727272727272727
-2.611940298507463,22.388059701492537
-2.5588235294117645,23.52941176470588
-2.536231884057971,23.18840579710145
-2.5714285714285716,22.857142857142858
-2.6056338028169015,22.535211267605636
-2.5833333333333335,22.22222222222222
-2.6164383561643834,21.91780821917808
-2.5945945945945947,21.62162162162162
-2.5733333333333333,21.333333333333336
-2.526315789473684,22.36842105263158
-2.4935064935064934,22.07792207792208
-2.448717948717949,23.076923076923077
-2.481012658227848,22.78481012658228
-2.4625,22.5
-2.419753086419753,23.456790123456788
-2.451219512195122,23.170731707317074
-2.433734939759036,22.89156626506024
-2.4166666666666665,22.61904761904762
-2.4,22.35294117647059
-2.372093023255814,22.093023255813954
-2.3563218390804597,21.839080459770116
-2.340909090909091,21.59090909090909
-2.3707865168539324,21.34831460674157
-2.3444444444444446,21.11111111111111
-2.318681318681319,20.87912087912088
-2.347826086956522,20.652173913043477
-2.3763440860215055,20.43010752688172
-2.404255319148936,20.212765957446805
-2.431578947368421,20.0
-2.4166666666666665,19.791666666666664
-2.443298969072165,19.587628865979383
-2.4285714285714284,19.387755102040817
-2.4545454545454546,19.19191919191919
-2.48,19.0
-2.4554455445544554,18.81188118811881
-2.4411764705882355,18.627450980392158
-2.4271844660194173,18.446601941747574
-2.394230769230769,19.230769230769234
-2.419047619047619,19.047619047619047
-2.3867924528301887,19.81132075471698
-2.3738317757009346,19.626168224299064
-2.3981481481481484,19.444444444444446
-2.385321100917431,19.26605504587156
-2.3727272727272726,19.090909090909093
-2.3963963963963963,18.91891891891892
-2.3660714285714284,19.642857142857142
-2.3451327433628317,19.469026548672566
-2.3684210526315788,19.298245614035086
-2.391304347826087,19.130434782608695
-2.3706896551724137,18.96551724137931
-2.358974358974359,18.803418803418804
-2.3813559322033897,18.64406779661017
-2.403361344537815,18.487394957983195
-2.3916666666666666,18.333333333333332
-2.3801652892561984,18.181818181818183
-2.3688524590163933,18.0327868852459
-2.3577235772357725,17.88617886178862
-2.346774193548387,17.741935483870968
-2.368,17.599999999999998
-2.388888888888889,17.46031746031746
-2.409448818897638,17.322834645669293
-2.3828125,17.96875
-2.372093023255814,17.829457364341085
-2.3615384615384616,17.692307692307693
-2.381679389312977,17.557251908396946
-2.4015151515151514,17.424242424242426
-2.4210526315789473,17.293233082706767
-2.41044776119403,17.16417910447761
-2.4,17.037037037037038
-2.389705882352941,16.911764705882355
-2.3795620437956204,16.78832116788321
-2.369565217391304,16.666666666666664
-2.352517985611511,16.546762589928058
-2.3714285714285714,16.428571428571427
-2.3617021276595747,16.312056737588655
-2.380281690140845,16.19718309859155
-2.3566433566433567,16.783216783216783
-2.3472222222222223,16.666666666666664
-2.3655172413793104,16.551724137931036
-2.3835616438356166,16.43835616438356
-2.3741496598639458,16.3265306122449
-2.358108108108108,16.216216216216218
